Source,Target,Type,Id,Label,Weight
32,3071,Undirected,502,,1
32,116,Undirected,503,,1
32,71,Undirected,504,,1
32,116,Undirected,505,,1
32,124,Undirected,506,,1
32,154,Undirected,507,,1
32,192,Undirected,508,,1
32,2936,Undirected,509,,1
32,2959,Undirected,510,,1
32,3071,Undirected,511,,1
32,3150,Undirected,512,,1
32,116,Undirected,513,,1
32,3120,Undirected,514,,1
32,116,Undirected,515,,1
32,3093,Undirected,516,,1
33,37,Undirected,517,,1
33,3120,Undirected,518,,1
33,118,Undirected,519,,1
33,3173,Undirected,520,,1
34,78,Undirected,521,,1
34,99,Undirected,522,,1
34,150,Undirected,523,,1
34,192,Undirected,524,,1
34,3163,Undirected,525,,1
34,66,Undirected,526,,1
34,90,Undirected,527,,1
34,91,Undirected,528,,1
34,131,Undirected,529,,1
34,150,Undirected,530,,1
34,183,Undirected,531,,1
34,3183,Undirected,532,,1
34,99,Undirected,533,,1
34,148,Undirected,534,,1
34,183,Undirected,535,,1
34,192,Undirected,536,,1
34,3163,Undirected,537,,1
34,76,Undirected,538,,1
34,90,Undirected,539,,1
34,150,Undirected,540,,1
34,168,Undirected,541,,1
34,168,Undirected,542,,1
34,78,Undirected,543,,1
34,150,Undirected,544,,1
35,161,Undirected,545,,1
35,94,Undirected,546,,1
35,159,Undirected,547,,1
35,198,Undirected,548,,1
35,40,Undirected,549,,1
35,137,Undirected,550,,1
35,151,Undirected,551,,1
36,179,Undirected,552,,1
36,119,Undirected,553,,1
36,164,Undirected,554,,1
36,93,Undirected,555,,1
36,146,Undirected,556,,1
36,164,Undirected,557,,1
36,179,Undirected,558,,1
36,179,Undirected,559,,1
36,179,Undirected,560,,1
36,77,Undirected,561,,1
36,3176,Undirected,562,,1
37,65,Undirected,563,,1
37,40,Undirected,564,,1
37,144,Undirected,565,,1
37,209,Undirected,566,,1
37,3120,Undirected,567,,1
37,58,Undirected,568,,1
37,139,Undirected,569,,1
37,112,Undirected,570,,1
37,3194,Undirected,571,,1
37,72,Undirected,572,,1
37,94,Undirected,573,,1
37,142,Undirected,574,,1
37,151,Undirected,575,,1
37,58,Undirected,576,,1
37,177,Undirected,577,,1
37,112,Undirected,578,,1
37,203,Undirected,579,,1
37,144,Undirected,580,,1
37,154,Undirected,581,,1
37,2959,Undirected,582,,1
37,3194,Undirected,583,,1
37,74,Undirected,584,,1
37,79,Undirected,585,,1
37,80,Undirected,586,,1
37,139,Undirected,587,,1
37,140,Undirected,588,,1
37,147,Undirected,589,,1
37,152,Undirected,590,,1
37,156,Undirected,591,,1
37,179,Undirected,592,,1
37,198,Undirected,593,,1
40,94,Undirected,594,,1
40,108,Undirected,595,,1
40,3173,Undirected,596,,1
40,63,Undirected,597,,1
40,123,Undirected,598,,1
40,144,Undirected,599,,1
40,209,Undirected,600,,1
40,123,Undirected,601,,1
40,166,Undirected,602,,1
40,206,Undirected,603,,1
40,145,Undirected,604,,1
40,166,Undirected,605,,1
40,3120,Undirected,606,,1
40,94,Undirected,607,,1
40,173,Undirected,608,,1
40,147,Undirected,609,,1
40,90,Undirected,610,,1
40,184,Undirected,611,,1
40,2942,Undirected,612,,1
40,147,Undirected,613,,1
40,172,Undirected,614,,1
40,159,Undirected,615,,1
40,110,Undirected,616,,1
40,115,Undirected,617,,1
40,90,Undirected,618,,1
40,93,Undirected,619,,1
40,178,Undirected,620,,1
42,194,Undirected,621,,1
42,109,Undirected,622,,1
42,139,Undirected,623,,1
42,147,Undirected,624,,1
42,198,Undirected,625,,1
42,200,Undirected,626,,1
42,207,Undirected,627,,1
42,3240,Undirected,628,,1
42,194,Undirected,629,,1
42,66,Undirected,630,,1
42,69,Undirected,631,,1
42,91,Undirected,632,,1
42,116,Undirected,633,,1
42,139,Undirected,634,,1
42,145,Undirected,635,,1
42,166,Undirected,636,,1
42,3048,Undirected,637,,1
42,3093,Undirected,638,,1
42,3150,Undirected,639,,1
42,194,Undirected,640,,1
42,207,Undirected,641,,1
42,3150,Undirected,642,,1
42,124,Undirected,643,,1
42,194,Undirected,644,,1
42,183,Undirected,645,,1
42,194,Undirected,646,,1
42,123,Undirected,647,,1
42,194,Undirected,648,,1
42,3086,Undirected,649,,1
42,3114,Undirected,650,,1
42,58,Undirected,651,,1
42,97,Undirected,652,,1
46,154,Undirected,653,,1
46,2936,Undirected,654,,1
46,3017,Undirected,655,,1
46,3163,Undirected,656,,1
46,93,Undirected,657,,1
46,190,Undirected,658,,1
46,3176,Undirected,659,,1
47,121,Undirected,660,,1
47,72,Undirected,661,,1
47,121,Undirected,662,,1
47,118,Undirected,663,,1
47,64,Undirected,664,,1
47,160,Undirected,665,,1
47,160,Undirected,666,,1
47,77,Undirected,667,,1
